,unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1665,1502236800,2017-08-09,BTC/USD,3412.41,3423.1,3178.72,3342.99,47303195.92,14270.73
1664,1502323200,2017-08-10,BTC/USD,3342.99,3448.0,3311.17,3413.03,30646612.36,9027.65
1663,1502409600,2017-08-11,BTC/USD,3413.03,3705.0,3390.67,3645.06,41873464.0,11923.28
1662,1502496000,2017-08-12,BTC/USD,3645.06,3934.0,3586.95,3855.1,46761411.29,12340.84
1661,1502582400,2017-08-13,BTC/USD,3855.1,4190.0,3841.71,4053.87,63638815.67,15881.43
1660,1502668800,2017-08-14,BTC/USD,4053.87,4329.43,3964.96,4306.23,59827087.21,14210.19
1659,1502755200,2017-08-15,BTC/USD,4306.23,4400.0,3800.0,4155.67,104581194.25,25498.45
1658,1502841600,2017-08-16,BTC/USD,4155.67,4379.78,3926.06,4378.84,54192791.68,12923.26
1657,1502928000,2017-08-17,BTC/USD,4378.84,4480.0,4167.21,4276.5,63198384.95,14566.12
1656,1503014400,2017-08-18,BTC/USD,4276.5,4368.0,3964.96,4100.0,72432096.0,17329.3
1655,1503100800,2017-08-19,BTC/USD,4100.0,4188.0,3900.0,4099.55,60597363.73,15034.29
1654,1503187200,2017-08-20,BTC/USD,4099.55,4125.95,4000.0,4058.68,25281427.99,6235.95
1653,1503273600,2017-08-21,BTC/USD,4058.68,4080.0,3949.78,3987.52,39194496.37,9779.7
1652,1503360000,2017-08-22,BTC/USD,3987.52,4139.31,3600.0,4085.0,91500637.87,23497.56
1651,1503446400,2017-08-23,BTC/USD,4085.0,4248.97,4051.94,4108.12,62086390.53,14972.03
1650,1503532800,2017-08-24,BTC/USD,4108.12,4350.0,4082.57,4300.34,45158907.08,10779.09
1649,1503619200,2017-08-25,BTC/USD,4300.34,4449.98,4270.0,4355.98,42239588.77,9691.7
1648,1503705600,2017-08-26,BTC/USD,4355.98,4369.78,4232.43,4333.38,28226249.72,6559.28
1647,1503792000,2017-08-27,BTC/USD,4333.38,4393.3,4290.32,4337.68,17115061.37,3944.92
1646,1503878400,2017-08-28,BTC/USD,4337.68,4399.72,4169.01,4379.99,37056561.52,8636.26
1645,1503964800,2017-08-29,BTC/USD,4379.99,4649.78,4336.26,4578.82,53470073.42,11875.02
1644,1504051200,2017-08-30,BTC/USD,4578.82,4642.22,4479.0,4573.2,39221767.23,8593.36
1643,1504137600,2017-08-31,BTC/USD,4573.2,4765.21,4566.66,4734.26,41680053.91,8901.59
1642,1504224000,2017-09-01,BTC/USD,4734.26,4935.0,4671.09,4921.7,73806190.52,15349.9
1641,1504310400,2017-09-02,BTC/USD,4921.7,4979.9,4488.5,4599.9,79450494.42,16968.78
1640,1504396800,2017-09-03,BTC/USD,4599.9,4700.0,4385.0,4606.26,51073979.31,11216.38
1639,1504483200,2017-09-04,BTC/USD,4606.26,4613.97,4058.5,4277.0,107556542.05,25014.15
1638,1504569600,2017-09-05,BTC/USD,4277.0,4474.88,4001.93,4396.52,88387794.12,20870.95
1637,1504656000,2017-09-06,BTC/USD,4396.52,4649.23,4356.42,4605.8,75215090.16,16613.84
1636,1504742400,2017-09-07,BTC/USD,4605.8,4674.34,4475.0,4615.0,42404174.64,9248.08
1635,1504828800,2017-09-08,BTC/USD,4615.0,4679.97,4125.99,4312.0,103400550.32,23654.99
1634,1504915200,2017-09-09,BTC/USD,4312.0,4379.78,4164.0,4308.72,42672278.95,9970.37
1633,1505001600,2017-09-10,BTC/USD,4308.72,4322.44,4010.0,4226.22,61000822.58,14714.59
1632,1505088000,2017-09-11,BTC/USD,4226.22,4353.49,4092.4,4207.31,46993960.17,11154.82
1631,1505174400,2017-09-12,BTC/USD,4207.31,4377.65,4080.0,4172.56,56085500.46,13251.77
1630,1505260800,2017-09-13,BTC/USD,4172.56,4179.14,3720.01,3865.34,115047415.38,29518.25
1629,1505347200,2017-09-14,BTC/USD,3865.34,3921.74,3210.0,3227.79,145677912.44,41197.76
1628,1505433600,2017-09-15,BTC/USD,3227.79,3820.0,2977.0,3700.01,201603301.27,59782.68
1627,1505520000,2017-09-16,BTC/USD,3700.01,3872.9,3500.0,3678.93,84682175.88,23098.16
1626,1505606400,2017-09-17,BTC/USD,3678.93,3772.52,3463.0,3662.99,42610629.87,11757.1
1625,1505692800,2017-09-18,BTC/USD,3662.99,4122.7,3659.42,4101.6,67884703.07,17181.29
1624,1505779200,2017-09-19,BTC/USD,4101.6,4119.7,3848.35,3888.8,60296939.36,15251.89
1623,1505865600,2017-09-20,BTC/USD,3888.8,4050.0,3820.56,3874.46,45755993.66,11636.97
1622,1505952000,2017-09-21,BTC/USD,3874.46,3914.0,3573.0,3617.05,66991792.86,17898.73
1621,1506038400,2017-09-22,BTC/USD,3617.05,3761.84,3514.0,3612.18,54095681.79,14959.45
1620,1506124800,2017-09-23,BTC/USD,3612.18,3810.25,3552.0,3779.17,37543313.88,10105.29
1619,1506211200,2017-09-24,BTC/USD,3779.17,3783.25,3615.0,3664.22,24002945.44,6506.91
1618,1506297600,2017-09-25,BTC/USD,3664.22,3968.59,3658.39,3918.0,57436091.87,14928.61
1617,1506384000,2017-09-26,BTC/USD,3918.0,3970.0,3850.61,3888.03,39095846.8,9982.65
1616,1506470400,2017-09-27,BTC/USD,3888.03,4226.73,3870.0,4199.29,61138922.31,15047.14
1615,1506556800,2017-09-28,BTC/USD,4199.29,4270.01,4123.5,4184.84,40228821.54,9606.78
1614,1506643200,2017-09-29,BTC/USD,4184.84,4227.62,4022.02,4164.82,50174093.2,12152.44
1613,1506729600,2017-09-30,BTC/USD,4164.82,4349.0,4154.28,4326.09,32022657.82,7484.86
1612,1506816000,2017-10-01,BTC/USD,4326.09,4377.22,4216.0,4377.22,30767188.12,7186.75
1611,1506902400,2017-10-02,BTC/USD,4377.22,4453.0,4352.0,4391.48,36284325.23,8257.67
1610,1506988800,2017-10-03,BTC/USD,4391.48,4425.0,4218.0,4315.83,53430721.04,12439.78
1609,1507075200,2017-10-04,BTC/USD,4315.83,4343.0,4170.07,4219.53,35967135.01,8495.27
1608,1507161600,2017-10-05,BTC/USD,4219.53,4358.97,4137.96,4301.09,35843264.32,8403.54
1607,1507248000,2017-10-06,BTC/USD,4301.09,4425.0,4278.4,4362.95,36536990.19,8373.72
1606,1507334400,2017-10-07,BTC/USD,4362.95,4463.0,4312.82,4423.3,20225980.37,4624.88
1605,1507420800,2017-10-08,BTC/USD,4423.3,4612.0,4404.5,4597.98,45437977.1,10072.26
1604,1507507200,2017-10-09,BTC/USD,4597.98,4865.0,4541.0,4764.7,60364606.58,12900.31
1603,1507593600,2017-10-10,BTC/USD,4764.7,4909.97,4700.0,4749.29,56048025.67,11657.5
1602,1507680000,2017-10-11,BTC/USD,4749.29,4869.78,4700.0,4822.01,47163032.6,9847.43
1601,1507766400,2017-10-12,BTC/USD,4822.01,5445.0,4793.66,5445.0,102397248.43,19885.18
1600,1507852800,2017-10-13,BTC/USD,5445.0,5846.43,5380.0,5653.6,155680854.0,27797.47
1599,1507939200,2017-10-14,BTC/USD,5653.6,5817.34,5558.26,5801.29,47682043.42,8393.91
1598,1508025600,2017-10-15,BTC/USD,5801.29,5830.0,5415.0,5679.7,64387164.5,11529.17
1597,1508112000,2017-10-16,BTC/USD,5679.7,5807.11,5548.0,5745.72,51432597.47,9053.39
1596,1508198400,2017-10-17,BTC/USD,5745.72,5776.31,5506.78,5597.31,50937177.61,9087.77
1595,1508284800,2017-10-18,BTC/USD,5597.31,5617.75,5101.36,5582.05,101403785.99,18914.61
1594,1508371200,2017-10-19,BTC/USD,5582.05,5735.14,5512.06,5698.69,55881257.79,9883.68
1593,1508457600,2017-10-20,BTC/USD,5698.69,6074.0,5589.8,5977.29,88681234.35,15052.02
1592,1508544000,2017-10-21,BTC/USD,5977.29,6180.0,5871.0,6013.46,92596831.55,15305.54
1591,1508630400,2017-10-22,BTC/USD,6013.46,6071.07,5700.0,5969.0,71783836.81,12213.02
1590,1508716800,2017-10-23,BTC/USD,5969.0,6045.34,5617.75,5871.17,89096118.44,15257.2
1589,1508803200,2017-10-24,BTC/USD,5871.17,5871.17,5453.01,5523.4,97431687.22,17264.05
1588,1508889600,2017-10-25,BTC/USD,5523.4,5748.0,5366.0,5735.88,68165895.28,12312.35
1587,1508976000,2017-10-26,BTC/USD,5735.88,5988.0,5683.0,5890.0,68819732.17,11743.86
1586,1509062400,2017-10-27,BTC/USD,5890.0,5994.06,5674.06,5771.89,68864252.31,11878.19
1585,1509148800,2017-10-28,BTC/USD,5771.89,5875.66,5646.18,5730.69,33910959.44,5911.95
1584,1509235200,2017-10-29,BTC/USD,5730.69,6316.85,5683.0,6137.37,96245243.8,16067.43
1583,1509321600,2017-10-30,BTC/USD,6137.37,6229.77,6024.03,6119.99,58628072.74,9573.17
1582,1509408000,2017-10-31,BTC/USD,6119.99,6449.78,6072.81,6434.21,84132031.05,13388.29
1581,1509494400,2017-11-01,BTC/USD,6434.21,6756.36,6340.01,6741.59,84730388.78,12942.67
1580,1509580800,2017-11-02,BTC/USD,6741.59,7354.1,6700.0,7030.0,184478482.71,26442.64
1579,1509667200,2017-11-03,BTC/USD,7030.0,7500.0,6925.22,7146.82,115885350.37,15978.77
1578,1509753600,2017-11-04,BTC/USD,7146.82,7569.9,6994.0,7388.83,66574400.23,9178.26
1577,1509840000,2017-11-05,BTC/USD,7388.83,7590.0,7275.16,7372.72,68578104.7,9211.21
1576,1509926400,2017-11-06,BTC/USD,7372.72,7421.39,6922.07,6967.68,138309426.6,19290.82
1575,1510012800,2017-11-07,BTC/USD,6967.68,7244.69,6945.0,7130.28,82573875.36,11625.97
1574,1510099200,2017-11-08,BTC/USD,7130.28,7888.0,7080.01,7450.32,182900719.5,24598.0
1573,1510185600,2017-11-09,BTC/USD,7450.32,7490.0,7061.2,7148.0,106479695.18,14729.52
1572,1510272000,2017-11-10,BTC/USD,7148.0,7343.18,6429.44,6588.18,180472185.39,26492.72
1571,1510358400,2017-11-11,BTC/USD,6588.18,6820.0,6218.0,6355.13,96465935.17,14890.46
1570,1510444800,2017-11-12,BTC/USD,6355.13,6488.88,5555.55,5870.37,224990004.1,37220.5
1569,1510531200,2017-11-13,BTC/USD,5870.37,6775.75,5846.0,6525.17,173725919.53,27163.67
1568,1510617600,2017-11-14,BTC/USD,6525.17,6750.0,6466.88,6609.0,79508390.54,12072.05
1567,1510704000,2017-11-15,BTC/USD,6609.0,7350.0,6609.0,7294.0,119171192.38,16869.9
1566,1510790400,2017-11-16,BTC/USD,7294.0,7976.79,7120.85,7846.96,145738327.49,19272.37
1565,1510876800,2017-11-17,BTC/USD,7846.96,7997.0,7528.5,7674.99,138124189.43,17714.37
1564,1510963200,2017-11-18,BTC/USD,7674.99,7858.0,7431.54,7771.03,56264967.21,7326.81
1563,1511049600,2017-11-19,BTC/USD,7771.03,8087.35,7675.0,8016.58,65332064.65,8307.78
1562,1511136000,2017-11-20,BTC/USD,8016.58,8269.99,7900.0,8226.17,66366007.81,8179.46
1561,1511222400,2017-11-21,BTC/USD,8226.17,8354.46,7770.0,8095.23,110809826.43,13686.34
1560,1511308800,2017-11-22,BTC/USD,8095.23,8310.89,8045.76,8214.69,66215711.71,8078.58
1559,1511395200,2017-11-23,BTC/USD,8214.69,8279.76,7980.0,7989.0,63644740.39,7811.79
1558,1511481600,2017-11-24,BTC/USD,7989.0,8340.0,7876.0,8199.19,75751868.75,9289.99
1557,1511568000,2017-11-25,BTC/USD,8199.19,8737.0,8114.78,8717.99,97628924.79,11611.67
1556,1511654400,2017-11-26,BTC/USD,8717.99,9366.6,8538.2,9271.06,108525815.45,12021.22
1555,1511740800,2017-11-27,BTC/USD,9271.06,9721.7,9267.0,9708.07,126458117.67,13272.45
1554,1511827200,2017-11-28,BTC/USD,9708.07,9968.0,9582.25,9868.82,110496755.85,11214.93
1553,1511913600,2017-11-29,BTC/USD,9868.82,11395.0,9289.0,9824.68,307124764.72,29509.5
1552,1512000000,2017-11-30,BTC/USD,9824.68,10618.29,9000.0,9947.67,247093850.76,25433.46
1551,1512086400,2017-12-01,BTC/USD,9947.67,10949.89,9370.11,10840.45,171881760.62,16708.03
1550,1512172800,2017-12-02,BTC/USD,10840.45,11200.0,10637.69,10872.0,101270084.38,9267.16
1549,1512259200,2017-12-03,BTC/USD,10872.0,11800.01,10513.16,11250.0,160176290.44,14238.53
1548,1512345600,2017-12-04,BTC/USD,11250.0,11613.07,10850.0,11613.07,154122917.9,13621.48
1547,1512432000,2017-12-05,BTC/USD,11613.07,11850.0,11384.25,11677.0,127101844.05,10910.99
1546,1512518400,2017-12-06,BTC/USD,11677.0,13700.0,11659.8,13623.5,250560790.3,19784.87
1545,1512604800,2017-12-07,BTC/USD,13623.5,16615.62,13085.9,16599.99,362107737.05,24423.39
1544,1512691200,2017-12-08,BTC/USD,16599.99,16666.66,13482.42,15800.0,389366035.09,25473.4
1543,1512777600,2017-12-09,BTC/USD,15800.0,15998.5,12701.05,14607.49,227938370.13,15763.56
1542,1512864000,2017-12-10,BTC/USD,14607.49,15385.0,13011.0,14691.0,263150668.0,18487.98
1541,1512950400,2017-12-11,BTC/USD,14691.0,17270.0,14677.19,16470.0,270203844.28,16583.72
1540,1513036800,2017-12-12,BTC/USD,16470.0,17428.42,15967.29,16650.01,210743301.62,12511.23
1539,1513123200,2017-12-13,BTC/USD,16650.01,17107.03,15497.69,16250.0,281640493.79,17136.71
1538,1513209600,2017-12-14,BTC/USD,16250.0,16830.45,15852.69,16404.99,219263192.46,13409.52
1537,1513296000,2017-12-15,BTC/USD,16404.99,17934.0,16337.19,17471.5,329337014.76,18998.39
1536,1513382400,2017-12-16,BTC/USD,17471.5,19377.0,17269.99,19187.78,179906034.64,9761.22
1535,1513468800,2017-12-17,BTC/USD,19187.78,19666.0,18465.0,18953.0,186310530.76,9749.25
1534,1513555200,2017-12-18,BTC/USD,18953.0,19220.0,17835.2,18940.57,273533539.4,14678.94
1533,1513641600,2017-12-19,BTC/USD,18940.57,19160.79,16831.26,17700.0,387206242.38,21528.14
1532,1513728000,2017-12-20,BTC/USD,17700.0,17950.0,15343.04,16466.98,521350550.61,31172.23
1531,1513814400,2017-12-21,BTC/USD,16466.98,17281.17,15005.0,15600.01,326730689.65,20377.86
1530,1513900800,2017-12-22,BTC/USD,15600.01,15795.61,11159.93,14009.79,772329454.8,57444.16
1529,1513987200,2017-12-23,BTC/USD,14009.79,15756.22,13496.48,14619.0,322120599.56,21786.41
1528,1514073600,2017-12-24,BTC/USD,14619.0,14619.1,12488.0,14157.87,250476423.64,18519.49
1527,1514160000,2017-12-25,BTC/USD,14157.87,14650.0,13210.0,13911.28,161347357.08,11564.54
1526,1514246400,2017-12-26,BTC/USD,13911.28,16147.87,13746.95,15764.44,230922569.15,15051.16
1525,1514332800,2017-12-27,BTC/USD,15764.44,16480.52,14484.0,15364.93,241860985.13,15643.75
1524,1514419200,2017-12-28,BTC/USD,15364.93,15474.19,13500.0,14470.07,234428578.54,16557.22
1523,1514505600,2017-12-29,BTC/USD,14470.07,15111.0,13998.0,14340.0,195727638.77,13505.7
1522,1514592000,2017-12-30,BTC/USD,14340.0,14463.28,12050.0,12640.0,285985550.32,21749.67
1521,1514678400,2017-12-31,BTC/USD,12640.0,14296.06,12491.21,13880.0,154552644.47,11583.42
1520,1514764800,2018-01-01,BTC/USD,13880.0,13941.75,12801.38,13443.41,102815718.45,7688.03
1519,1514851200,2018-01-02,BTC/USD,13443.41,15257.53,12910.58,14678.94,229138844.08,16299.67
1518,1514937600,2018-01-03,BTC/USD,14678.94,15500.0,14546.28,15155.62,183639413.74,12275.0
1517,1515024000,2018-01-04,BTC/USD,15155.62,15430.27,14192.37,15143.67,222160244.49,15004.02
1516,1515110400,2018-01-05,BTC/USD,15143.67,17200.0,14810.0,16928.0,259695892.85,16248.91
1515,1515196800,2018-01-06,BTC/USD,16928.0,17234.99,16220.0,17149.67,158389594.51,9501.02
1514,1515283200,2018-01-07,BTC/USD,17149.67,17149.97,15707.16,16124.02,141555094.16,8632.81
1513,1515369600,2018-01-08,BTC/USD,16124.02,16300.0,13900.0,14999.99,251991683.91,16684.13
1512,1515456000,2018-01-09,BTC/USD,14999.99,15367.18,14123.97,14403.51,204579121.58,13913.52
1511,1515542400,2018-01-10,BTC/USD,14403.51,14900.0,13412.0,14890.02,261210687.03,18479.01
1510,1515628800,2018-01-11,BTC/USD,14890.02,14973.07,12800.0,13243.83,266846190.81,19630.08
1509,1515715200,2018-01-12,BTC/USD,13243.83,14152.19,12807.27,13781.41,183399343.52,13433.08
1508,1515801600,2018-01-13,BTC/USD,13781.41,14619.1,13781.41,14197.78,106595650.09,7488.99
1507,1515888000,2018-01-14,BTC/USD,14197.78,14365.81,13072.22,13647.99,102783826.66,7588.64
1506,1515974400,2018-01-15,BTC/USD,13647.99,14394.36,13429.25,13607.04,131049852.36,9444.64
1505,1516060800,2018-01-16,BTC/USD,13607.04,13607.04,10162.0,11386.34,457725763.37,38789.88
1504,1516147200,2018-01-17,BTC/USD,11386.34,11794.07,9222.0,11191.35,433168120.05,41356.19
1503,1516233600,2018-01-18,BTC/USD,11191.35,12146.0,10693.0,11247.57,256082649.98,22195.26
1502,1516320000,2018-01-19,BTC/USD,11247.57,12050.39,11025.18,11552.0,151834406.42,13203.26
1501,1516406400,2018-01-20,BTC/USD,11552.0,13052.12,11515.94,12775.99,128912075.53,10324.06
1500,1516492800,2018-01-21,BTC/USD,12775.99,12791.88,11100.0,11558.87,137150604.64,11596.44
1499,1516579200,2018-01-22,BTC/USD,11558.87,11910.78,10028.41,10808.99,186028930.55,17067.73
1498,1516665600,2018-01-23,BTC/USD,10808.99,11409.87,9927.54,10851.82,184369293.73,17250.18
1497,1516752000,2018-01-24,BTC/USD,10851.82,11500.0,10488.13,11400.96,128825119.68,11646.79
1496,1516838400,2018-01-25,BTC/USD,11400.96,11741.82,10868.57,11155.54,115421975.03,10212.92
1495,1516924800,2018-01-26,BTC/USD,11155.54,11635.0,10263.32,11092.95,164020352.52,15074.67
1494,1517011200,2018-01-27,BTC/USD,11092.95,11630.47,10815.84,11446.54,116376809.52,10309.81
1493,1517097600,2018-01-28,BTC/USD,11446.54,11989.15,11360.52,11685.58,116531522.53,9956.09
1492,1517184000,2018-01-29,BTC/USD,11685.58,11820.01,10991.0,11162.62,112806531.76,9996.36
1491,1517270400,2018-01-30,BTC/USD,11162.62,11222.36,9731.2,9971.0,219169216.36,21082.19
1490,1517356800,2018-01-31,BTC/USD,9971.0,10324.0,9514.96,10149.0,126723437.34,12743.51
1489,1517443200,2018-02-01,BTC/USD,10149.0,10187.56,8455.0,8998.99,243067799.6,26356.59
1488,1517529600,2018-02-02,BTC/USD,8998.99,9096.79,7625.25,8838.83,426760116.12,51005.6
1487,1517616000,2018-02-03,BTC/USD,8838.83,9491.2,8170.71,9225.86,144713399.47,16208.37
1486,1517702400,2018-02-04,BTC/USD,9225.86,9350.09,7825.0,8191.0,162005632.56,19110.67
1485,1517788800,2018-02-05,BTC/USD,8191.0,8335.56,6600.0,6874.27,342210634.65,46544.43
1484,1517875200,2018-02-06,BTC/USD,6874.27,8150.0,5920.72,7737.37,487504446.04,70961.37
1483,1517961600,2018-02-07,BTC/USD,7737.37,8649.0,7213.8,7588.01,260674865.84,32640.89
1482,1518048000,2018-02-08,BTC/USD,7588.01,8644.36,7565.5,8259.76,187157997.66,22746.39
1481,1518134400,2018-02-09,BTC/USD,8259.76,8779.62,7753.32,8693.98,152040059.86,18418.12
1480,1518220800,2018-02-10,BTC/USD,8693.98,9090.8,8170.86,8560.0,127082570.69,14670.56
1479,1518307200,2018-02-11,BTC/USD,8560.0,8560.0,7820.0,8067.0,103542540.61,12711.79
1478,1518393600,2018-02-12,BTC/USD,8067.0,8995.0,8067.0,8899.0,130557481.61,15071.04
1477,1518480000,2018-02-13,BTC/USD,8899.0,8951.89,8360.13,8522.99,97689771.64,11374.52
1476,1518566400,2018-02-14,BTC/USD,8522.99,9515.0,8504.57,9490.98,158839393.25,17468.74
1475,1518652800,2018-02-15,BTC/USD,9490.98,10234.0,9350.0,10018.0,206814744.85,21036.34
1474,1518739200,2018-02-16,BTC/USD,10018.0,10300.0,9707.51,10196.0,118860367.74,11857.64
1473,1518825600,2018-02-17,BTC/USD,10196.0,11135.83,10053.5,11101.0,155314935.18,14511.17
1472,1518912000,2018-02-18,BTC/USD,11101.0,11300.0,10153.15,10421.06,188724919.34,17623.08
1471,1518998400,2018-02-19,BTC/USD,10421.06,11262.48,10307.51,11173.0,127802568.07,11698.26
1470,1519084800,2018-02-20,BTC/USD,11173.0,11780.0,11080.37,11233.41,182156478.02,15880.91
1469,1519171200,2018-02-21,BTC/USD,11233.41,11275.74,10256.0,10449.4,215353691.94,19959.68
1468,1519257600,2018-02-22,BTC/USD,10449.4,10935.0,9731.2,9843.34,206051152.36,20204.69
1467,1519344000,2018-02-23,BTC/USD,9843.34,10405.3,9600.0,10166.1,160782973.05,16044.04
1466,1519430400,2018-02-24,BTC/USD,10166.1,10540.63,9373.48,9689.99,137805304.52,13972.71
1465,1519516800,2018-02-25,BTC/USD,9689.99,9883.41,9260.0,9590.04,105367249.25,11037.18
1464,1519603200,2018-02-26,BTC/USD,9590.04,10461.97,9376.34,10324.7,162306362.39,16156.81
1463,1519689600,2018-02-27,BTC/USD,10324.7,10850.0,10150.0,10566.3,110086762.8,10408.48
1462,1519776000,2018-02-28,BTC/USD,10572.49,11064.75,10255.07,10314.9,10490.74905816,108211027.46001458
1461,1519862400,2018-03-01,BTC/USD,10314.99,11090.0,10223.41,10903.13,9481.66514611,103379827.70450632
1460,1519948800,2018-03-02,BTC/USD,10917.37,11175.0,10774.01,11029.99,8329.09790086,91869866.5555068
1459,1520035200,2018-03-03,BTC/USD,11032.81,11503.24,11022.85,11445.0,7786.26753951,89113831.98969194
1458,1520121600,2018-03-04,BTC/USD,11445.0,11511.0,11054.91,11463.27,6831.63070279,78312827.28637153
1457,1520208000,2018-03-05,BTC/USD,11479.68,11688.0,11383.66,11419.24,9933.67623336,113435032.99103384
1456,1520294400,2018-03-06,BTC/USD,11417.39,11420.01,10560.19,10723.76,14734.41949313,158008378.38364777
1455,1520380800,2018-03-07,BTC/USD,10723.01,10911.78,9450.0,9913.03,26116.51184803,258893765.44487685
1454,1520467200,2018-03-08,BTC/USD,9904.52,10150.0,9078.95,9285.32,22522.42746991,209127946.2349047
1453,1520553600,2018-03-09,BTC/USD,9293.06,9420.39,8366.0,9230.0,29014.16684454,267800759.97510415
1452,1520640000,2018-03-10,BTC/USD,9228.83,9514.96,8697.0,8791.47,12886.58857926,113292056.89690693
1451,1520726400,2018-03-11,BTC/USD,8795.04,9768.37,8450.0,9535.04,16407.54237557,156446572.85275498
1450,1520812800,2018-03-12,BTC/USD,9535.04,9892.0,8742.07,9120.75,18751.02057959,171023370.9512955
1449,1520899200,2018-03-13,BTC/USD,9115.24,9482.79,8830.0,9142.32,16001.47534639,146290608.0888082
1448,1520985600,2018-03-14,BTC/USD,9152.07,9356.14,7948.0,8196.69,21191.0231358,173696247.4269805
1447,1521072000,2018-03-15,BTC/USD,8195.99,8425.0,7682.0,8265.05,18387.61138793,151974527.50181082
1446,1521158400,2018-03-16,BTC/USD,8265.05,8613.06,7914.08,8258.54,16498.62433531,136254549.01813105
1445,1521244800,2018-03-17,BTC/USD,8258.54,8356.4,7730.23,7860.83,12048.6688914,94712537.88158388
1444,1521331200,2018-03-18,BTC/USD,7860.83,8324.92,7325.37,8188.24,19547.36114711,160058484.439212
1443,1521417600,2018-03-19,BTC/USD,8205.55,8718.74,8114.17,8596.93,19396.08835883,166746813.8946764
1442,1521504000,2018-03-20,BTC/USD,8596.79,9051.0,8313.01,8904.02,13454.8222604,119802006.5030468
1441,1521590400,2018-03-21,BTC/USD,8904.02,9188.1,8754.83,8893.79,12100.99713332,107623727.29435007
1440,1521676800,2018-03-22,BTC/USD,8892.18,9099.59,8503.52,8704.67,12587.63392229,109571199.3743401
1439,1521763200,2018-03-23,BTC/USD,8708.52,8920.79,8265.0,8920.79,13749.78486097,122658943.28989255
1438,1521849600,2018-03-24,BTC/USD,8917.99,9020.0,8505.0,8547.0,9731.98236841,83179253.30280027
1437,1521936000,2018-03-25,BTC/USD,8541.96,8680.0,8368.63,8453.9,9155.91214778,77403165.70611733
1436,1522022400,2018-03-26,BTC/USD,8451.12,8500.0,7831.15,8149.66,17693.4153393,144195319.25407964
1435,1522108800,2018-03-27,BTC/USD,8152.26,8211.62,7742.11,7791.7,12385.25028422,96502154.63955696
1434,1522195200,2018-03-28,BTC/USD,7791.69,8104.98,7723.03,7932.41,8437.64467971,66930857.0337784
1433,1522281600,2018-03-29,BTC/USD,7932.41,7968.0,6914.53,7088.38,22138.11413228,156923365.4529709
1432,1522368000,2018-03-30,BTC/USD,7086.14,7302.35,6550.0,6850.0,29101.44802706,199344918.985361
1431,1522454400,2018-03-31,BTC/USD,6839.63,7231.73,6794.26,6928.62,11579.59705718,80230627.76231849
1430,1522540800,2018-04-01,BTC/USD,6926.5,7045.71,6427.16,6813.52,18046.94087395,122963192.5834758
1429,1522627200,2018-04-02,BTC/USD,6816.31,7106.5,6759.96,7052.76,13624.16035566,96087933.18998462
1428,1522713600,2018-04-03,BTC/USD,7052.75,7506.84,7001.28,7416.27,16089.54162903,119324384.89712632
1427,1522800000,2018-04-04,BTC/USD,7415.53,7430.0,6710.38,6799.95,15779.20246661,107297787.81282468
1426,1522886400,2018-04-05,BTC/USD,6799.37,6928.7,6578.95,6771.69,11894.53597807,80546110.33733684
1425,1522972800,2018-04-06,BTC/USD,6771.3,6850.0,6510.0,6618.33,8478.41806897,56112968.65840622
1424,1523059200,2018-04-07,BTC/USD,6627.7,7069.13,6600.99,6904.9,7683.0416526,53050634.30703773
1423,1523145600,2018-04-08,BTC/USD,6904.21,7104.52,6894.8,7027.26,4352.69794202,30587540.140039463
1422,1523232000,2018-04-09,BTC/USD,7027.26,7175.83,6611.49,6780.1,10103.91621615,68505562.33711863
1421,1523318400,2018-04-10,BTC/USD,6782.39,6900.0,6653.21,6835.67,6480.19276418,44296459.272322305
1420,1523404800,2018-04-11,BTC/USD,6824.75,6984.92,6809.26,6940.94,5825.41064556,40433825.766193226
1419,1523491200,2018-04-12,BTC/USD,6940.94,8069.34,6758.45,7923.78,19033.3803344,150816318.42611203
1418,1523577600,2018-04-13,BTC/USD,7923.78,8239.33,7753.32,7896.92,19605.94275077,154826561.4274106
1417,1523664000,2018-04-14,BTC/USD,7885.9,8232.14,7835.0,8000.41,8935.53071477,71487909.28575306
1416,1523750400,2018-04-15,BTC/USD,8003.39,8417.0,8001.23,8354.22,7542.84081564,63014551.598836
1415,1523836800,2018-04-16,BTC/USD,8353.43,8424.99,7905.0,8048.15,10866.60295749,87456050.59232314
1414,1523923200,2018-04-17,BTC/USD,8054.68,8160.85,7806.81,7890.87,9277.15121538,73204794.21090558
1413,1524009600,2018-04-18,BTC/USD,7890.87,8235.0,7870.35,8172.84,9227.20459808,75412466.82737215
1412,1524096000,2018-04-19,BTC/USD,8172.83,8297.99,8074.44,8271.31,9436.84632763,78055081.39818929
1411,1524182400,2018-04-20,BTC/USD,8273.0,8934.0,8216.9,8861.0,16059.62267134,142304316.49074373
1410,1524268800,2018-04-21,BTC/USD,8865.78,9023.4,8608.0,8920.71,15336.30792743,136810755.49130407
1409,1524355200,2018-04-22,BTC/USD,8924.93,9036.52,8760.0,8789.96,9346.45175925,82154937.10573712
1408,1524441600,2018-04-23,BTC/USD,8781.7,9006.39,8771.22,8946.95,10286.1177149,92029380.88932456
1407,1524528000,2018-04-24,BTC/USD,8942.0,9737.16,8930.0,9648.0,20460.50898304,197402990.66836992
