Iteration,Particle_ID,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Fitness,Best_So_far
24,8,4.839719284432681,6.120594550558299,0.0,23.0,46.0,46.0,0.22258124040491037,5.432579768173914,0.00984830892521904,9.333522350657883,90.0,100.0,56.0,0.5333876644449422,23101.9058288917,23101.9058288917
24,9,4.927494949482483,6.064223260483633,0.0,22.0,46.0,46.0,0.23709749922099976,5.117771857180694,0.0,9.250200817352223,89.0,100.0,56.0,0.489941302829087,23101.9058288917,23101.9058288917
25,0,4.831007458363311,6.1250537241132,0.0,23.0,46.0,46.0,0.22290671214707564,5.434955686067427,0.0,9.351983430233483,90.0,100.0,56.0,0.5318417184790064,23101.9058288917,23101.9058288917
25,1,4.610879504863532,6.246164833692517,0.0,22.0,48.0,46.0,0.19155258563265215,5.638374432050892,0.0,9.389467814126213,90.0,100.0,53.0,0.501460897500002,23101.9058288917,23101.9058288917
25,2,4.679448527982143,6.064129008983998,0.0,23.0,45.0,48.0,0.2921256767588518,5.498827580581486,0.0,9.529327788227844,90.0,100.0,56.0,0.562276442422316,23101.9058288917,23101.9058288917
25,3,4.518199978572969,5.88457863549729,0.17847582499910614,24.0,46.0,47.0,0.2731456034170501,5.518873448310801,0.0,9.40680942481915,94.0,99.0,55.0,0.5508518729903515,22678.37088869535,23101.9058288917
25,4,4.828532076436137,6.137658996416746,0.0,22.0,45.0,46.0,0.23490562067037937,5.459039999255349,0.013796925762842836,9.279980648713414,90.0,100.0,57.0,0.5310282873435355,23101.9058288917,23101.9058288917
25,5,4.801578057104637,6.234468188256828,0.0,23.0,46.0,47.0,0.300460745335779,5.374894639966991,0.0,9.242134935110059,90.0,100.0,56.0,0.5957674274376856,23101.9058288917,23101.9058288917
25,6,4.830167673025511,6.130814386596626,0.0,23.0,46.0,46.0,0.22396074468426988,5.441577191057273,0.0,9.351781453278774,90.0,100.0,56.0,0.5324545123998697,23101.9058288917,23101.9058288917
25,7,4.859074385600249,6.097735554550259,0.0,24.0,46.0,46.0,0.23172989240908445,5.46804392216545,0.0,9.312585555021027,90.0,100.0,56.0,0.5187512041487204,22678.37088869535,23101.9058288917
25,8,5.038379951993442,5.999533279326538,0.0,23.0,47.0,46.0,0.2169816302464334,5.393802520128865,0.17840666603852406,9.051766158940369,90.0,100.0,58.0,0.575242072922038,23101.9058288917,23101.9058288917
25,9,4.815899521599476,6.135937021405384,0.0,23.0,46.0,46.0,0.2207922136444358,5.4870257371442825,0.0,9.368515124219538,90.0,100.0,56.0,0.5384930519139225,23101.9058288917,23101.9058288917
26,0,4.8318869849188815,6.1258850720062785,0.0,23.0,46.0,46.0,0.22287749407901733,5.433964763712003,0.0,9.352037044434008,90.0,100.0,56.0,0.5318888241855648,23101.9058288917,23101.9058288917
26,1,4.8038626891820835,6.140808663883243,0.0,23.0,46.0,46.0,0.21881784277613248,5.459886764698465,0.0,9.35669746788055,90.0,100.0,55.0,0.5279041587567846,23101.9058288917,23101.9058288917
26,2,4.778595273476958,6.104920379239089,0.0,23.0,46.0,45.0,0.24729775721919256,5.4573925750535,0.0,9.413348459620362,90.0,100.0,56.0,0.5426323909523507,23101.9058288917,23101.9058288917
26,3,4.114050182224352,5.571675119389381,0.44971177670884854,24.0,44.0,49.0,0.3428747992357533,5.637090553507915,0.0,9.481403558766814,98.0,96.0,52.0,0.5741521922719064,23101.9058288917,23101.9058288917
26,4,4.738687650563729,6.056920490512311,0.0,23.0,46.0,46.0,0.2229028644000227,5.537054209340237,0.009555506545637771,9.345799310441086,90.0,100.0,56.0,0.5441398639848206,23101.9058288917,23101.9058288917
26,5,4.840005035136084,6.097185388355291,0.0,23.0,46.0,46.0,0.20232048339504158,5.449526232680063,0.0,9.381204045768722,90.0,100.0,56.0,0.5149604532045885,23101.9058288917,23101.9058288917
26,6,4.83329682571402,6.122706410244962,0.0,23.0,46.0,46.0,0.2221115598943749,5.42852195545305,0.0,9.352218796898427,90.0,100.0,56.0,0.5315092859466928,23101.9058288917,23101.9058288917
26,7,4.900219374519464,6.0546218820580675,0.0,23.0,45.0,46.0,0.24534758635370504,5.520346449367239,0.0,9.251450165087782,89.0,100.0,56.0,0.49846571283529656,23101.9058288917,23101.9058288917
26,8,4.991279592489967,6.026736168709944,0.0,23.0,46.0,46.0,0.2181463099549545,5.403532970729175,0.1329806765097527,9.112899001817016,90.0,100.0,57.0,0.5650276525502704,23101.9058288917,23101.9058288917
26,9,4.864946107326085,6.1043282063935695,0.0,22.0,46.0,46.0,0.22801991966484836,5.324719001148372,0.0,9.316380121955731,89.0,100.0,56.0,0.5170622336899272,23101.9058288917,23101.9058288917
27,0,4.8324239886797535,6.126392659801496,0.0,23.0,46.0,46.0,0.2228596546944832,5.433359746128138,0.0,9.35206977912193,90.0,100.0,56.0,0.5319175850472128,23101.9058288917,23101.9058288917
27,1,4.521085217496874,6.2943224762270695,0.0,21.0,48.0,46.0,0.17873675625765323,5.721463978432822,0.0,9.40451775066151,90.0,99.0,51.0,0.48894052808320576,23101.9058288917,23101.9058288917
27,2,4.797205721572959,6.111605247949709,0.0,23.0,46.0,46.0,0.2385828302481483,5.448284144979692,0.0,9.3928330099539,90.0,100.0,56.0,0.5387758881189103,23101.9058288917,23101.9058288917
27,3,3.9601748700187613,5.452393460462808,0.556046806056562,25.0,43.0,50.0,0.36979354431202305,5.682746681372608,0.0,9.510106012471498,100.0,95.0,51.0,0.5829406690014629,23101.9058288917,23101.9058288917
27,4,4.89227070315782,6.180038870954635,0.0,22.0,45.0,46.0,0.23082875515737122,5.381330760906763,0.007585516071519673,9.3084692296587,90.0,100.0,57.0,0.5231093861099264,23101.9058288917,23101.9058288917
27,5,4.837590266781784,6.103532213424866,0.0,23.0,46.0,46.0,0.20729872796181503,5.446389622913066,0.0,9.374557444157062,90.0,100.0,56.0,0.518931819014066,23101.9058288917,23101.9058288917
27,6,4.830193142844525,6.129177338858902,0.0,23.0,46.0,46.0,0.22384145802899552,5.439538439075229,0.0,9.35190917248507,90.0,100.0,56.0,0.5323147501060662,23101.9058288917,23101.9058288917
27,7,4.9452093831885096,6.0075505094813275,0.0,23.0,45.0,46.0,0.2601742655189704,5.577406714715947,0.0,9.185068186238022,89.0,100.0,56.0,0.4764087075290449,23101.9058288917,23101.9058288917
27,8,4.854706534190781,6.110120247937223,0.0,23.0,46.0,45.0,0.22201305862931006,5.430134495326562,0.017806379319756024,9.307086355282445,90.0,100.0,56.0,0.536284763834923,23101.9058288917,23101.9058288917
27,9,4.9149585481971725,6.072143334777469,0.0,22.0,46.0,46.0,0.23535838921669816,5.159225444540887,0.0,9.263287999650098,89.0,100.0,56.0,0.49525670906578123,23101.9058288917,23101.9058288917
28,0,4.83228380975702,6.126260159592912,0.0,23.0,46.0,46.0,0.22286431146951616,5.433517679310958,0.0,9.35206123409185,90.0,100.0,56.0,0.5319100773407561,23101.9058288917,23101.9058288917
28,1,4.535167869873218,6.287065535515759,0.0,21.0,48.0,46.0,0.18079098334173935,5.70841916983917,0.0,9.40222518465473,90.0,99.0,52.0,0.4909781952008659,23101.9058288917,23101.9058288917
28,2,4.835355837272631,6.127067666371209,0.0,23.0,46.0,47.0,0.22126157739190155,5.432020928965779,0.0,9.348507338348815,90.0,100.0,56.0,0.5311765227910741,23101.9058288917,23101.9058288917
28,3,4.655082388341597,5.989232247927874,0.11423713256222712,23.0,46.0,47.0,0.2528570473088314,5.484645525869235,0.0,9.384256731916652,92.0,99.0,55.0,0.5422153533117828,23101.9058288917,23101.9058288917
28,4,4.933723307162633,6.210403791055967,0.0,22.0,45.0,46.0,0.23054641671722273,5.33499977169314,0.0028032739614439004,9.312852018864415,90.0,100.0,57.0,0.5176991287832777,23101.9058288917,23101.9058288917
28,5,4.802827493664064,6.2279774603492095,0.0,23.0,46.0,47.0,0.2962127749915286,5.37870214035268,0.0,9.248517032051303,90.0,100.0,56.0,0.5921562544581762,23101.9058288917,23101.9058288917
28,6,4.827816178439302,6.134605863709458,0.0,23.0,46.0,46.0,0.2251976708825461,5.448556949957229,0.0,9.351634684910085,90.0,100.0,56.0,0.5329713579161238,23101.9058288917,23101.9058288917
28,7,4.806647863549336,6.152520229541925,0.0,23.0,46.0,46.0,0.21451245673720282,5.401674597887008,0.0,9.389499934556374,90.0,100.0,56.0,0.5443369455092053,23101.9058288917,23101.9058288917
28,8,4.840205654061009,6.119970645908046,0.0,23.0,46.0,45.0,0.22253194384321073,5.432602075040165,0.007082774583291446,9.333290409163007,90.0,100.0,56.0,0.533426534141922,23101.9058288917,23101.9058288917
28,9,4.873016832776865,6.09936831853735,0.0,23.0,46.0,46.0,0.2290450180564714,5.298060083334574,0.0,9.30816304551368,90.0,100.0,56.0,0.5137819386203043,23101.9058288917,23101.9058288917
29,0,4.831709677841434,6.125717477447217,0.0,23.0,46.0,46.0,0.22288338425961876,5.434164527489123,0.0,9.352026236144997,90.0,100.0,56.0,0.5318793279684146,23101.9058288917,23101.9058288917
29,1,4.785953998496364,6.150907254885761,0.0,23.0,46.0,46.0,0.21633581409729044,5.476435408877257,0.0,9.359812211682891,90.0,100.0,55.0,0.5255307944792051,23101.9058288917,23101.9058288917
29,2,4.671957780572792,6.061164280080855,0.0,23.0,45.0,47.0,0.2955487351343015,5.502118488383816,0.0,9.537939058510032,90.0,100.0,56.0,0.5637809853696695,23101.9058288917,23101.9058288917
29,3,4.885114140421336,6.167022492241831,0.0,23.0,47.0,46.0,0.2139390842420976,5.41870405537299,0.0,9.34242713536774,89.0,100.0,56.0,0.5287810461657833,22678.37088869535,23101.9058288917
29,4,4.903396223132163,6.183486580312834,0.0,23.0,46.0,46.0,0.22677898739850302,5.3618381386967275,0.0,9.33337283411053,90.0,100.0,56.0,0.5220937536509976,23101.9058288917,23101.9058288917
29,5,4.812510627158997,6.1951554560986715,0.0,23.0,46.0,46.0,0.27240640317387016,5.3963015244984485,0.0,9.28193486887734,90.0,100.0,56.0,0.5726536743236674,23101.9058288917,23101.9058288917
29,6,4.8264844865708225,6.13726533164576,0.0,23.0,46.0,46.0,0.22593215250899817,5.4531398538527,0.0,9.351511081521537,90.0,100.0,56.0,0.5333071213859316,23101.9058288917,23101.9058288917
29,7,4.915714159252844,6.038452913742521,0.0,24.0,45.0,46.0,0.2504159260844401,5.539920548708725,0.0,9.228866967883835,89.0,100.0,56.0,0.4909434519666699,23101.9058288917,23101.9058288917
29,8,5.227551133151274,5.879417946129993,0.0,23.0,47.0,46.0,0.21112393791886422,5.358609022946754,0.3342811836337277,8.754086394039968,90.0,100.0,58.0,0.614157951314219,23101.9058288917,23101.9058288917
29,9,4.874665275353787,6.098127022744881,0.0,22.0,46.0,46.0,0.22940966918800323,5.29256866548,0.0,9.306142600662174,89.0,100.0,56.0,0.5128791792308436,23101.9058288917,23101.9058288917
30,0,4.831763181344325,6.125768050137853,0.0,23.0,46.0,46.0,0.22288160686133676,5.434104247538764,0.0,9.352029497612788,90.0,100.0,56.0,0.5318821935104396,23101.9058288917,23101.9058288917
30,1,4.771285890994469,6.158797340439356,0.0,23.0,46.0,46.0,0.21424582595988062,5.4900071980450695,0.0,9.36227601987224,90.0,100.0,55.0,0.5234914287416069,23101.9058288917,23101.9058288917
30,2,4.7128784016464484,6.077850195528498,0.0,23.0,45.0,46.0,0.2770006912987334,5.484811965868268,0.0,9.490264550825737,90.0,100.0,56.0,0.5556472578363958,23101.9058288917,23101.9058288917
30,3,4.4211569918013796,5.808830416946203,0.25708589239321455,24.0,45.0,48.0,0.29143411429814603,5.549957694643125,0.0,9.425979862314092,95.0,98.0,54.0,0.5561007873940581,23101.9058288917,23101.9058288917
30,4,4.753166444644906,6.077687987029716,0.0,22.0,45.0,46.0,0.2313924704143314,5.5361241034076825,0.01956939597168854,9.296052893903635,90.0,100.0,57.0,0.5413069589927809,23101.9058288917,23101.9058288917
30,5,4.829382216120671,6.133592971165724,0.0,23.0,46.0,46.0,0.2286459030114065,5.429946165640367,0.0,9.344175740517793,90.0,100.0,56.0,0.5365499636789725,23101.9058288917,23101.9058288917
30,6,4.829735292764558,6.130395186005757,0.0,23.0,46.0,46.0,0.22411411673552567,5.4414874058989025,0.0,9.351842691393148,90.0,100.0,56.0,0.5324557020090509,23101.9058288917,23101.9058288917
30,7,4.918830000935098,6.035173710299273,0.0,24.0,45.0,46.0,0.2514599063230883,5.543907356503758,0.0,9.224143861105725,89.0,100.0,56.0,0.48938239933918654,23101.9058288917,23101.9058288917
30,8,5.182193471794395,5.9069697305312605,0.0,23.0,47.0,45.0,0.21239279911674244,5.3674942530331915,0.29518508465752813,8.818327821537814,90.0,100.0,58.0,0.6045846629641636,23101.9058288917,23101.9058288917
30,9,4.833402100604224,6.1250798823097625,0.0,23.0,46.0,46.0,0.22308392207097125,5.429191390935603,0.0,9.350543954755935,90.0,100.0,56.0,0.5312763641090779,23101.9058288917,23101.9058288917
31,0,4.832155819131019,6.1261391800311396,0.0,23.0,46.0,46.0,0.22286856334661714,5.433661880497137,0.0,9.352053432036252,90.0,100.0,56.0,0.5319032224154189,23101.9058288917,23101.9058288917
31,1,4.667471759999046,6.215162395724909,0.0,22.0,47.0,46.0,0.19953212240130042,5.586037920471881,0.0,9.379833459242445,90.0,99.0,53.0,0.5091886330009578,23101.9058288917,23101.9058288917
31,2,4.867817753853166,6.1405371957220325,0.0,23.0,46.0,46.0,0.20661955522812225,5.418610552657452,0.0,9.310387178670995,90.0,100.0,56.0,0.5247646383221651,23101.9058288917,23101.9058288917
31,3,4.228071271268323,5.659693902068776,0.36212900285040006,24.0,44.0,49.0,0.3238542032982484,5.604876573637126,0.0,9.460889715100558,97.0,97.0,53.0,0.567432688990312,23101.9058288917,23101.9058288917
31,4,4.845383813454614,6.138643219394172,0.0,23.0,46.0,46.0,0.22518962096714676,5.423153334965198,0.002588266438285504,9.339087900702973,90.0,100.0,56.0,0.5298832846239085,23101.9058288917,23101.9058288917
31,5,4.809555853748358,6.201558017613551,0.0,23.0,46.0,47.0,0.27778688557146675,5.393392403323602,0.0,9.275053346502618,90.0,100.0,56.0,0.5768513637374799,23101.9058288917,23101.9058288917
31,6,4.834034429154249,6.121814346577698,0.0,23.0,46.0,46.0,0.22174328803192925,5.426698189260546,0.0,9.35224134481155,90.0,100.0,56.0,0.5313721506634359,23101.9058288917,23101.9058288917
31,7,4.872479180592795,6.083649570259924,0.0,23.0,46.0,46.0,0.2362019622472136,5.485156334080731,0.0,9.292407531944143,90.0,100.0,56.0,0.5120729830383138,23101.9058288917,23101.9058288917
31,8,4.7369919604599735,6.184721641265434,0.0,23.0,46.0,46.0,0.22564264834624115,5.4520850588293115,0.0,9.492255140457672,90.0,100.0,56.0,0.5120411764212252,22678.37088869535,23101.9058288917
31,9,4.829170410392187,6.127877651973807,0.0,23.0,46.0,46.0,0.22241229759612072,5.443209387117588,0.0,9.355147922113543,90.0,100.0,56.0,0.5331973843491,23101.9058288917,23101.9058288917
32,0,4.832169451430038,6.126152065580752,0.0,23.0,46.0,46.0,0.22286811047860763,5.433646521609145,0.0,9.352054263034256,90.0,100.0,56.0,0.5319039525344508,23101.9058288917,23101.9058288917
32,1,4.757760605429848,6.166275830747755,0.0,22.0,47.0,46.0,0.21234909511616518,5.502512187313887,0.0,9.364594405187317,90.0,100.0,55.0,0.5216618300534407,23101.9058288917,23101.9058288917
32,2,4.7628689005622835,6.09791235670023,0.0,23.0,46.0,47.0,0.25424197750773275,5.463228463458572,0.0,9.43243898909108,90.0,100.0,56.0,0.5456546502194513,23101.9058288917,23101.9058288917
32,3,4.207453369254299,5.643725488333639,0.3781955723592295,24.0,44.0,49.0,0.3274252587981994,5.610931549431524,0.0,9.464706404486277,97.0,97.0,53.0,0.568618280859141,23101.9058288917,23101.9058288917
32,4,4.870285860974092,6.151206811333533,0.0,23.0,46.0,46.0,0.22022136627424885,5.386798302714978,0.0,9.370371815136249,90.0,100.0,56.0,0.5271601507090062,23101.9058288917,23101.9058288917
32,5,4.804601611135047,6.219242152240087,0.0,23.0,46.0,47.0,0.29043180168942667,5.383780799903806,0.0,9.25713765882361,90.0,100.0,56.0,0.5872621150088091,23101.9058288917,23101.9058288917
32,6,4.834569458590714,6.120825629012175,0.0,23.0,46.0,46.0,0.22145349017807092,5.42495505061079,0.0,9.352284700508951,90.0,100.0,56.0,0.5312439576890431,23101.9058288917,23101.9058288917
32,7,4.946651563788852,6.006087799365444,0.0,24.0,45.0,46.0,0.26060834148112305,5.579151616851974,0.0,9.183242536561565,89.0,100.0,56.0,0.47578210781504265,23101.9058288917,23101.9058288917
32,8,5.0120755024848584,6.0129277502247405,0.0,23.0,47.0,45.0,0.21743674147145978,5.399880283496598,0.13431548298108809,9.074431163492145,90.0,100.0,57.0,0.5691884640057758,23101.9058288917,23101.9058288917
32,9,4.9196135483524,6.068959007533927,0.0,22.0,46.0,46.0,0.23616977942056633,5.143783519097023,0.0,9.258063568286865,89.0,100.0,56.0,0.49303472268679194,23101.9058288917,23101.9058288917
33,0,4.831981538397189,6.125974446038793,0.0,23.0,46.0,46.0,0.2228743529914096,5.433858234631277,0.0,9.352042808227168,90.0,100.0,56.0,0.5318938882832603,23101.9058288917,23101.9058288917
33,1,4.517582754772904,6.296375003779436,0.0,21.0,48.0,46.0,0.17826294590742045,5.724696867646924,0.0,9.405144669095574,90.0,99.0,51.0,0.48849577428391466,23101.9058288917,23101.9058288917
33,2,4.68742447769271,6.067345359977778,0.0,23.0,45.0,47.0,0.2884993148157724,5.495405098807607,0.0,9.520081820314068,90.0,100.0,56.0,0.5606848178077196,23101.9058288917,23101.9058288917
33,3,4.4244685095343925,5.811286090126769,0.2725506402810941,24.0,46.0,48.0,0.2911346539203462,5.549463785073707,0.0,9.425590183104726,95.0,97.0,53.0,0.5558490186522186,22678.37088869535,23101.9058288917
33,4,4.795512125569245,6.109419795477556,0.0,22.0,45.0,46.0,0.2317063973909227,5.489864702035549,0.015257694512296353,9.296933698330355,90.0,100.0,57.0,0.5357139887885995,23101.9058288917,23101.9058288917
33,5,4.803239406806036,6.225397806211623,0.0,23.0,46.0,47.0,0.29458297942735345,5.380256998148846,0.0,9.251024702091236,90.0,100.0,56.0,0.5907522823705601,23101.9058288917,23101.9058288917
33,6,4.82477830027344,6.140542670550601,0.0,23.0,46.0,46.0,0.2268645566128136,5.458851620057223,0.0,9.35136299390449,90.0,100.0,56.0,0.5337263775676262,23101.9058288917,23101.9058288917
33,7,4.963772875304635,5.988182335296084,0.0,24.0,45.0,46.0,0.2662436828640491,5.600851911765067,0.0,9.158032213601905,89.0,100.0,56.0,0.4674019433778885,23101.9058288917,23101.9058288917
33,8,5.051986598573649,5.988944850304393,0.0,23.0,46.0,46.0,0.21634854619695268,5.391968758575465,0.16234610998273064,9.020393650999086,90.0,100.0,57.0,0.5776627657414722,23101.9058288917,23101.9058288917
33,9,4.931096897876205,6.061462604875819,0.0,22.0,46.0,46.0,0.23792717614855333,5.105762954472329,0.0,9.245713552271813,89.0,100.0,56.0,0.48791941265830113,23101.9058288917,23101.9058288917
34,0,4.8319222392444985,6.125918395172178,0.0,23.0,46.0,46.0,0.2228763229224687,5.433925044275269,0.0,9.35203919346802,90.0,100.0,56.0,0.5318907123376699,23101.9058288917,23101.9058288917
34,1,4.753793177702346,6.16836217897205,0.0,23.0,46.0,46.0,0.21177664265552648,5.506185291777277,0.0,9.365249873952738,90.0,100.0,55.0,0.5210982608832626,23101.9058288917,23101.9058288917
34,2,4.766770809889056,6.099591691110403,0.0,23.0,46.0,46.0,0.2525006538420083,5.461699112265828,0.0,9.427779121488834,90.0,100.0,56.0,0.5448944419028219,23101.9058288917,23101.9058288917
34,3,4.311938454469218,5.7244219340834706,0.32691094087814,25.0,45.0,48.0,0.3098974230210823,5.581240622763616,0.0,9.44582835801722,96.0,97.0,53.0,0.5624826883396455,22678.37088869535,23101.9058288917
34,4,4.790710906244629,6.103460381638849,0.0,23.0,46.0,46.0,0.22967482792223148,5.491564822546637,0.00970182916621912,9.30875110258047,90.0,100.0,56.0,0.5365673316287324,23101.9058288917,23101.9058288917
34,5,4.8101297345966865,6.201017404839889,0.0,23.0,46.0,46.0,0.27710840275685367,5.393478576124049,0.0,9.275744793538202,90.0,100.0,56.0,0.5763772172581644,23101.9058288917,23101.9058288917
34,6,4.830103467884283,6.129761756955827,0.0,23.0,46.0,46.0,0.22391781006810332,5.4403456301856545,0.0,9.351868815984878,90.0,100.0,56.0,0.5323714338449187,23101.9058288917,23101.9058288917
34,7,4.802642533642767,6.156686439561836,0.0,23.0,46.0,46.0,0.21321426132990257,5.396639198029722,0.0,9.395249941929032,90.0,100.0,56.0,0.5462580876234597,23101.9058288917,23101.9058288917
34,8,5.023567000178143,6.006917775910218,0.0,23.0,46.0,46.0,0.21722070818219766,5.397281822418479,0.14649807098144133,9.065120471689303,90.0,100.0,57.0,0.5718023160779637,23101.9058288917,23101.9058288917
34,9,4.88028849624269,6.0945590765172994,0.0,22.0,46.0,46.0,0.23020021643633792,5.273971475033113,0.0,9.300249264849317,89.0,100.0,56.0,0.5104792559454719,23101.9058288917,23101.9058288917
35,0,4.831984783081682,6.125977512986117,0.0,23.0,46.0,46.0,0.22287424520226812,5.433854578993617,0.0,9.352043006016721,90.0,100.0,56.0,0.5318940620621584,23101.9058288917,23101.9058288917
35,1,4.838132144326577,6.122670436185115,0.0,23.0,46.0,46.0,0.2237449977206156,5.428164995624367,0.0,9.351008926313737,90.0,100.0,56.0,0.5327428042863629,23101.9058288917,23101.9058288917
35,2,4.804409547568312,6.114846320855868,0.0,23.0,46.0,46.0,0.23541141912335617,5.445653175718209,0.0,9.38404828472222,90.0,100.0,56.0,0.5373968498722004,23101.9058288917,23101.9058288917
35,3,4.720244570697314,6.039702042662329,0.061937301433642566,23.0,45.0,47.0,0.24156541171786872,5.465499488874497,0.0,9.372189785434658,91.0,100.0,56.0,0.5384695467858632,23101.9058288917,23101.9058288917
35,4,4.81116099117897,6.115755864511995,0.0,23.0,46.0,46.0,0.2272665468654246,5.464678332151907,0.007775610474136157,9.32446065401219,90.0,100.0,56.0,0.5341474405143273,23101.9058288917,23101.9058288917
35,5,4.832627782745035,6.123395095775262,0.0,23.0,46.0,46.0,0.2210854298729864,5.435297833965097,0.0,9.354639393538568,90.0,100.0,56.0,0.5304030095042845,23101.9058288917,23101.9058288917
35,6,4.827575931614174,6.134859909470761,0.0,23.0,46.0,46.0,0.22531519932416397,5.44910606343882,0.0,9.351630226190633,90.0,100.0,56.0,0.5330129553937266,23101.9058288917,23101.9058288917
35,7,4.822581197917958,6.13583605304957,0.0,23.0,46.0,46.0,0.2197756052716872,5.421907658805008,0.0,9.365900783580868,90.0,100.0,56.0,0.5365014978429867,23101.9058288917,23101.9058288917
35,8,4.7892217296278465,6.152126153714644,0.0,23.0,46.0,46.0,0.22408708091382526,5.4421648398301,0.0,9.412993465230947,90.0,100.0,56.0,0.5228960890115271,23101.9058288917,23101.9058288917
35,9,4.806644903507947,6.1425028199875635,0.0,23.0,46.0,46.0,0.21901919309347662,5.517773592402508,0.0,9.379254115559942,90.0,100.0,56.0,0.5431502722955754,23101.9058288917,23101.9058288917
36,0,4.832039683317697,6.126029405899699,0.0,23.0,46.0,46.0,0.22287242140420072,5.433792725407911,0.0,9.352046352626603,90.0,100.0,56.0,0.5318970024104529,23101.9058288917,23101.9058288917
36,1,4.560267929721324,6.273270072716362,0.0,21.0,48.0,46.0,0.18432334769683434,5.685208723656449,0.0,9.397941774704176,90.0,99.0,52.0,0.4943943366151812,23101.9058288917,23101.9058288917
36,2,4.679936040728873,6.0643407996841345,0.0,23.0,45.0,47.0,0.2919087214662416,5.4986391992554955,0.0,9.528743030199708,90.0,100.0,56.0,0.5621818035389667,23101.9058288917,23101.9058288917
36,3,3.8985041694201037,5.405162214314078,0.5855570467474749,25.0,44.0,50.0,0.3791374495035711,5.698522360873679,0.0,9.520432372222622,100.0,95.0,51.0,0.5867862819862812,23101.9058288917,23101.9058288917
36,4,4.832192538030649,6.129044253712977,0.0,22.0,45.0,46.0,0.22533349696812768,5.437992991637113,0.00627650640228618,9.337370598982734,90.0,100.0,57.0,0.531599032868583,23101.9058288917,23101.9058288917
36,5,4.8304321095196245,6.131346003513738,0.0,23.0,46.0,47.0,0.22674870314222365,5.4309607648665486,0.0,9.34659519572649,90.0,100.0,56.0,0.5350720239110857,23101.9058288917,23101.9058288917
36,6,4.8253994280969135,6.139266020522735,0.0,23.0,46.0,46.0,0.22651957648317167,5.456669507937913,0.0,9.351423507515705,90.0,100.0,56.0,0.533566725888442,23101.9058288917,23101.9058288917
36,7,4.934314977656234,6.018987624927218,0.0,24.0,45.0,46.0,0.2565494359517583,5.563518924178084,0.0,9.201395970404414,89.0,100.0,56.0,0.48181726042106543,23101.9058288917,23101.9058288917
36,8,5.056903286953563,5.9850408635622365,0.0,23.0,47.0,45.0,0.21611131860327012,5.391334030354408,0.17154331942037387,9.007166875317484,90.0,100.0,57.0,0.5785223398433303,23101.9058288917,23101.9058288917
36,9,4.798615960943311,6.147729606237351,0.0,23.0,46.0,46.0,0.21780035817873541,5.544353901974819,0.0,9.387867194281734,90.0,100.0,56.0,0.5467119549620765,23101.9058288917,23101.9058288917
37,0,4.8320087141308745,6.126000133141472,0.0,23.0,46.0,46.0,0.22287345020748414,5.433827616974694,0.0,9.352044464806182,90.0,100.0,56.0,0.5318953437619248,23101.9058288917,23101.9058288917
37,1,4.427141875406749,6.345419997279703,0.0,21.0,48.0,46.0,0.16543578955462873,5.808359726776399,0.0,9.420426819978298,90.0,99.0,51.0,0.47602063599433264,21988.57421579704,23101.9058288917
37,2,4.776206223622771,6.103353306240084,0.0,23.0,45.0,47.0,0.24819735155819034,5.457591120435443,0.0,9.416897156436798,90.0,100.0,56.0,0.5430040436561214,23101.9058288917,23101.9058288917
37,3,4.154251416048979,5.602645304659641,0.4297886737162842,24.0,45.0,49.0,0.3363274648523981,5.626010081508553,0.0,9.474300310280189,98.0,96.0,52.0,0.5717474867236065,23101.9058288917,23101.9058288917
37,4,4.806367713211305,6.1135322699551145,0.0,23.0,46.0,46.0,0.2283874287226786,5.471968409395569,0.009366826643408103,9.317456395406728,90.0,100.0,56.0,0.5346535307052686,23101.9058288917,23101.9058288917
37,5,4.801280801866566,6.231507935775968,0.0,23.0,46.0,46.0,0.29912256590509545,5.3770573904988925,0.0,9.244750565441072,90.0,100.0,56.0,0.5944404402051697,23101.9058288917,23101.9058288917
37,6,4.826418472444258,6.137223169373185,0.0,23.0,46.0,46.0,0.22595701775535662,5.453153009859033,0.0,9.351518705142892,90.0,100.0,56.0,0.533309138932593,23101.9058288917,23101.9058288917
37,7,4.974141368662124,5.977336239198831,0.0,24.0,45.0,46.0,0.26965882198712776,5.613998363753148,0.0,9.14274724559625,89.0,100.0,56.0,0.4623222491972819,23101.9058288917,23101.9058288917
37,8,4.997430218506938,6.0226877288847644,0.0,23.0,46.0,45.0,0.21794031052235624,5.402439918785812,0.11485073412161587,9.100961230895852,90.0,100.0,57.0,0.566265164328204,23101.9058288917,23101.9058288917
37,9,4.837979938838391,6.122099809670661,0.0,23.0,46.0,46.0,0.22377881494624807,5.414036189014043,0.0,9.345633164006621,90.0,100.0,56.0,0.5292456799697837,23101.9058288917,23101.9058288917
38,0,4.831986177767839,6.125978831274225,0.0,23.0,46.0,46.0,0.22287419887048332,5.433853007664492,0.0,9.352043091034034,90.0,100.0,56.0,0.5318941367587965,23101.9058288917,23101.9058288917
38,1,4.886250053438714,6.096583386353513,0.0,23.0,46.0,46.0,0.23057052645172463,5.383652934898112,0.0,9.342879791175207,90.0,100.0,56.0,0.5393817219026856,23101.9058288917,23101.9058288917
